elo_rank,name,player_url,age,elo_rating,hard_elo_rank,hard_elo,clay_elo_rank,clay_elo,grass_elo_rank,grass_elo,peak_elo,peak_month,atp_rank,log_diff,fetch_time,wta_rank,tour
140,Petra Marcinko,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PetraMarcinko,19.9,1654.8,165,1567.3,89,1667.2,240,1428.0,1753.5,2025-08,,0.18,2025-11-10T15:01:35.255654,117.0,WTA
141,Emiliana Arango,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmilianaArango,24.9,1653.4,125,1627.1,145,1576.9,197,1461.6,1698.2,2025-02,,1.08,2025-11-10T15:01:35.255827,48.0,WTA
142,Tatjana Maria,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TatjanaMaria,38.2,1651.7,141,1603.7,166,1543.0,72,1637.6,1804.5,2009-08,,1.24,2025-11-10T15:01:35.256002,41.0,WTA
143,Jil Teichmann,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JilTeichmann,28.1,1650.6,135,1612.4,118,1615.9,227,1439.1,1922.9,2022-05,,0.13,2025-11-10T15:01:35.256177,126.0,WTA
144,Lucia Bronzetti,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LuciaBronzetti,26.8,1650.5,131,1618.1,141,1583.1,160,1499.7,1777.9,2025-03,,0.34,2025-11-10T15:01:35.256351,103.0,WTA
145,Hanne Vandewinkel,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HanneVandewinkel,21.4,1650.0,102,1660.9,147,1575.2,173,1488.9,1678.1,2025-10,,0.15,2025-11-10T15:01:35.256526,125.0,WTA
146,Linda Fruhvirtova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LindaFruhvirtova,20.4,1649.6,138,1607.6,191,1514.3,109,1571.9,1764.1,2023-03,,0.06,2025-11-10T15:01:35.256701,137.0,WTA
147,Laura Samson,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LauraSamson,17.5,1649.4,229,1488.5,104,1640.5,161,1499.7,1649.4,2025-10,,-0.54,2025-11-10T15:01:35.256875,253.0,WTA
148,Daria Saville,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DariaSaville,31.4,1648.0,129,1621.4,137,1586.2,145,1517.6,1971.3,2017-01,,-0.1,2025-11-10T15:01:35.257050,163.0,WTA
149,Anca Alexia Todoni,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AncaAlexiaTodoni,20.9,1643.2,174,1550.5,77,1692.2,150,1514.3,1785.1,2025-01,,0.01,2025-11-10T15:01:35.257225,148.0,WTA
150,Sara Errani,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SaraErrani,38.0,1642.6,158,1577.9,121,1611.4,154,1507.3,2085.5,2013-05,,-1.42,2025-11-10T15:01:35.257401,620.0,WTA
151,Victoria Jimenez Kasintseva,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaJimenezKasintseva,20.2,1639.6,148,1587.2,128,1595.9,164,1496.4,1709.5,2025-09,,0.34,2025-11-10T15:01:35.257576,107.0,WTA
152,Lanlana Tararudee,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LanlanaTararudee,21.3,1636.9,130,1618.3,184,1522.8,122,1543.1,1644.6,2025-10,,0.06,2025-11-10T15:01:35.257750,143.0,WTA
153,Mananchaya Sawangkaew,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MananchayaSawangkaew,22.8,1633.7,134,1612.9,187,1519.6,139,1527.5,1775.4,2025-02,,-0.35,2025-11-10T15:01:35.257925,218.0,WTA
154,Kaitlin Quevedo,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KaitlinQuevedo,19.7,1631.5,149,1586.9,122,1611.4,170,1490.7,1699.5,2025-09,,0.07,2025-11-10T15:01:35.258100,144.0,WTA
155,Nikola Bartunkova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NikolaBartunkova,19.6,1628.8,154,1583.1,142,1582.9,171,1489.4,1692.2,2025-09,,0.18,2025-11-10T15:01:35.258274,130.0,WTA
156,Carson Branstine,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarsonBranstine,25.0,1627.6,184,1535.7,146,1576.1,97,1588.3,1675.2,2025-09,,-0.16,2025-11-10T15:01:35.258448,183.0,WTA
157,Lucrezia Stefanini,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LucreziaStefanini,27.4,1627.3,143,1593.5,170,1538.1,121,1544.1,1650.2,2024-12,,0.1,2025-11-10T15:01:35.258624,142.0,WTA
158,Rebecca Marino,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RebeccaMarino,34.7,1625.6,146,1590.9,208,1493.4,110,1570.6,1833.6,2010-11,,-0.13,2025-11-10T15:01:35.258810,180.0,WTA
159,Alize Cornet,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlizeCornet,35.6,1622.8,151,1586.8,150,1567.3,104,1577.5,2012.5,2008-05,,,2025-11-10T15:01:35.259017,,WTA
160,Yuliia Starodubtseva,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YuliiaStarodubtseva,25.6,1622.3,164,1570.1,127,1603.4,141,1525.0,1834.9,2024-10,,0.32,2025-11-10T15:01:35.259205,116.0,WTA
161,Dominika Salkova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DominikaSalkova,21.3,1621.9,137,1609.4,181,1526.2,202,1460.2,1685.2,2025-07,,0.2,2025-11-10T15:01:35.259380,132.0,WTA
162,Madison Brengle,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MadisonBrengle,35.5,1620.1,145,1591.1,148,1575.1,151,1511.5,1853.0,2016-03,,-1.03,2025-11-10T15:01:35.259555,453.0,WTA
163,Hanyu Guo,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HanyuGuo,27.4,1617.4,142,1595.3,212,1484.1,179,1483.7,1642.8,2025-10,,-0.03,2025-11-10T15:01:35.259730,168.0,WTA
164,Daria Snigur,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DariaSnigur,23.5,1613.3,153,1585.4,226,1463.0,126,1538.0,1708.0,2024-07,,0.04,2025-11-10T15:01:35.259907,158.0,WTA
165,Darja Vidmanova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DarjaVidmanova,22.8,1612.2,147,1589.5,228,1462.0,201,1460.9,1692.3,2025-09,,0.16,2025-11-10T15:01:35.260093,141.0,WTA
166,Leolia Jeanjean,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeoliaJeanjean,30.1,1612.2,162,1575.6,143,1579.5,182,1480.2,1684.9,2022-09,,0.45,2025-11-10T15:01:35.260268,106.0,WTA
167,Alina Charaeva,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlinaCharaeva,23.4,1612.1,186,1532.6,134,1589.4,174,1488.5,1637.2,2025-10,,0.04,2025-11-10T15:01:35.260442,161.0,WTA
168,Talia Gibson,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaliaGibson,21.3,1611.7,159,1577.1,253,1432.6,119,1547.7,1674.7,2025-07,,0.21,2025-11-10T15:01:35.260620,136.0,WTA
169,Maria Timofeeva,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaTimofeeva,21.9,1611.0,156,1579.7,155,1554.5,278,1402.8,1654.9,2025-10,,0.12,2025-11-10T15:01:35.260794,150.0,WTA
170,Arantxa Rus,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArantxaRus,34.8,1609.5,163,1574.8,130,1595.1,204,1458.9,1774.5,2012-07,,0.2,2025-11-10T15:01:35.261140,139.0,WTA
171,Nina Stojanovic,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NinaStojanovic,29.2,1609.0,170,1557.5,136,1586.7,116,1553.6,1752.9,2019-10,,-0.09,2025-11-10T15:01:35.261558,188.0,WTA
172,Oceane Dodin,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OceaneDodin,28.9,1605.1,144,1593.5,199,1505.2,175,1487.4,1827.7,2016-11,,-1.36,2025-11-10T15:01:35.261745,671.0,WTA
173,Alycia Parks,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlyciaParks,24.8,1604.5,155,1582.8,215,1475.7,144,1517.7,1824.7,2023-01,,0.95,2025-11-10T15:01:35.261997,67.0,WTA
174,Tatiana Prozorova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TatianaProzorova,22.0,1603.7,152,1585.8,158,1549.8,185,1476.9,1730.1,2025-02,,0.01,2025-11-10T15:01:35.262311,173.0,WTA
175,Varvara Lepchenko,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VarvaraLepchenko,39.4,1603.1,157,1579.3,156,1550.4,184,1477.1,1891.7,2015-01,,0.13,2025-11-10T15:01:35.262581,154.0,WTA
176,Tamara Korpatsch,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TamaraKorpatsch,30.4,1601.1,189,1528.6,131,1593.4,246,1425.4,1717.5,2022-10,,0.15,2025-11-10T15:01:35.262859,151.0,WTA
177,Olivia Gadecki,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OliviaGadecki,23.4,1600.6,160,1576.7,198,1505.6,176,1486.8,1767.5,2024-10,,-0.19,2025-11-10T15:01:35.263091,214.0,WTA
178,Panna Udvardy,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PannaUdvardy,27.0,1598.5,173,1551.3,173,1536.9,138,1529.2,1704.6,2023-01,,0.5,2025-11-10T15:01:35.263312,108.0,WTA
179,Heather Watson,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HeatherWatson,33.2,1595.8,168,1564.0,232,1453.1,131,1534.5,1912.2,2014-06,,-0.39,2025-11-10T15:01:35.263609,265.0,WTA
180,Tamara Zidansek,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TamaraZidansek,27.7,1595.7,205,1514.4,133,1592.1,210,1451.1,1857.1,2019-06,,0.11,2025-11-10T15:01:35.263791,162.0,WTA
181,Joanna Garland,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JoannaGarland,24.2,1594.6,176,1548.5,178,1530.3,165,1495.9,1609.3,2025-10,,0.4,2025-11-10T15:01:35.264004,121.0,WTA
182,Anna Lena Friedsam,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnaLenaFriedsam,31.7,1594.3,177,1547.6,164,1543.6,203,1459.2,1842.9,2016-05,,-0.05,2025-11-10T15:01:35.264334,192.0,WTA
183,Harriet Dart,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HarrietDart,29.2,1593.2,161,1576.7,257,1430.8,125,1538.4,1727.2,2022-06,,0.04,2025-11-10T15:01:35.264510,176.0,WTA
184,Polina Kudermetova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PolinaKudermetova,22.3,1593.1,169,1558.6,160,1548.8,178,1484.6,1770.3,2024-12,,0.72,2025-11-10T15:01:35.264691,90.0,WTA
185,Katarzyna Kawa,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatarzynaKawa,32.9,1588.2,233,1484.3,138,1586.2,155,1506.8,1650.2,2025-07,,0.4,2025-11-10T15:01:35.264868,124.0,WTA
186,Jana Fett,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JanaFett,28.9,1587.9,190,1528.0,152,1560.3,159,1500.5,1755.5,2017-10,,-0.06,2025-11-10T15:01:35.265094,197.0,WTA
187,Nuria Brancaccio,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NuriaBrancaccio,25.3,1587.3,301,1397.4,135,1589.1,252,1420.1,1642.1,2025-10,,0.21,2025-11-10T15:01:35.265299,152.0,WTA
188,Tiantsoa Sarah Rakotomanga Rajaonah,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TiantsoaSarahRakotomangaRajaonah,19.8,1581.5,188,1530.3,175,1535.4,192,1465.8,1643.9,2025-09,,0.42,2025-11-10T15:01:35.265479,123.0,WTA
189,Alice Rame,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AliceRame,27.9,1578.0,361,1346.4,154,1556.5,195,1464.0,1596.5,2025-10,,-0.05,2025-11-10T15:01:35.265657,199.0,WTA
190,Maddison Inglis,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaddisonInglis,27.7,1576.6,183,1539.8,233,1449.3,189,1469.8,1636.2,2025-08,,0.08,2025-11-10T15:01:35.265867,175.0,WTA
191,Nao Hibino,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NaoHibino,30.9,1572.1,175,1548.6,194,1509.4,205,1454.5,1751.2,2015-09,,0.03,2025-11-10T15:01:35.266044,186.0,WTA
192,Lauren Davis,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LaurenDavis,31.8,1571.6,166,1564.8,193,1511.0,152,1509.8,1924.3,2017-03,,-0.45,2025-11-10T15:01:35.266218,300.0,WTA
193,Elizabeth Mandlik,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElizabethMandlik,24.4,1570.4,180,1545.7,205,1500.1,140,1526.3,1697.6,2023-07,,0.04,2025-11-10T15:01:35.266392,185.0,WTA
194,Carol Young Suh Lee,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolYoungSuhLee,23.8,1568.9,179,1546.5,176,1534.5,132,1534.5,1709.1,2025-06,,-0.09,2025-11-10T15:01:35.266571,213.0,WTA
195,Sofia Costoulas,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SofiaCostoulas,20.5,1568.4,178,1546.9,201,1504.2,237,1428.7,1625.2,2025-05,,0.27,2025-11-10T15:01:35.266756,149.0,WTA
196,Xinyu Gao,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=XinyuGao,27.9,1567.2,209,1511.1,167,1541.5,261,1412.9,1610.4,2025-09,,0.1,2025-11-10T15:01:35.266932,177.0,WTA
197,Renata Jamrichova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RenataJamrichova,18.2,1566.4,206,1514.3,186,1522.0,263,1411.2,1582.5,2025-09,,-0.34,2025-11-10T15:01:35.267109,277.0,WTA
198,Iryna Shymanovich,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IrynaShymanovich,28.3,1565.9,215,1502.8,161,1548.7,257,1417.0,1649.2,2023-08,,0.24,2025-11-10T15:01:35.267283,155.0,WTA
199,Ena Shibahara,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EnaShibahara,27.7,1565.7,182,1541.8,192,1514.2,188,1471.7,1713.2,2024-11,,0.02,2025-11-10T15:01:35.267676,195.0,WTA
200,Julia Riera,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuliaRiera,23.4,1564.6,227,1490.9,172,1537.4,213,1449.0,1731.2,2024-05,,0.16,2025-11-10T15:01:35.267856,170.0,WTA
201,Susan Bandecchi,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SusanBandecchi,27.3,1564.5,201,1522.4,219,1470.9,198,1461.5,1579.9,2025-10,,-0.18,2025-11-10T15:01:35.268075,240.0,WTA
202,Jessika Ponchet,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JessikaPonchet,29.0,1561.6,196,1524.5,182,1524.9,186,1474.4,1622.0,2024-06,,0.17,2025-11-10T15:01:35.268324,171.0,WTA
203,Nuria Parrizas Diaz,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NuriaParrizasDiaz,34.1,1560.1,185,1532.9,163,1544.5,231,1432.8,1765.0,2022-02,,0.08,2025-11-10T15:01:35.268618,187.0,WTA
204,Aleksandra Krunic,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AleksandraKrunic,32.4,1559.6,214,1506.2,151,1562.7,143,1520.5,1838.0,2018-01,,-0.82,2025-11-10T15:01:35.268859,463.0,WTA
205,Fiona Ferro,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FionaFerro,28.2,1558.5,181,1542.2,190,1515.8,235,1431.1,1864.6,2021-03,,-0.71,2025-11-10T15:01:35.269288,417.0,WTA
206,Clervie Ngounoue,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ClervieNgounoue,19.2,1557.4,193,1526.8,235,1448.2,245,1427.0,1690.6,2025-08,,0.2,2025-11-10T15:01:35.269629,169.0,WTA
207,Erika Andreeva,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ErikaAndreeva,21.3,1557.1,167,1564.1,221,1470.0,218,1445.7,1795.0,2024-03,,-0.24,2025-11-10T15:01:35.269987,264.0,WTA
208,Carole Monnet,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CaroleMonnet,23.9,1556.8,236,1481.1,174,1536.6,280,1399.7,1576.7,2025-10,,0.23,2025-11-10T15:01:35.270196,165.0,WTA
209,Katrina Scott,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatrinaScott,21.3,1550.7,224,1494.3,203,1503.5,282,1397.6,1696.9,2022-08,,-0.44,2025-11-10T15:01:35.270378,324.0,WTA
210,Mona Barthel,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MonaBarthel,35.2,1550.3,194,1526.6,188,1519.2,273,1404.5,2000.1,2012-05,,-0.09,2025-11-10T15:01:35.270552,230.0,WTA
211,Elena Pridankina,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElenaPridankina,20.1,1549.0,210,1510.7,162,1548.7,259,1413.6,1658.2,2025-04,,0.05,2025-11-10T15:01:35.270774,200.0,WTA
212,Cadence Brace,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CadenceBrace,20.6,1544.6,200,1522.5,375,1313.6,214,1447.3,1589.0,2025-10,,0.14,2025-11-10T15:01:35.270957,184.0,WTA
213,Camilla Rosatello,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CamillaRosatello,30.4,1543.8,252,1456.6,179,1530.0,298,1389.1,1569.5,2025-10,,-0.04,2025-11-10T15:01:35.271189,222.0,WTA
214,Destanee Aiava,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DestaneeAiava,25.3,1543.5,187,1531.0,259,1429.6,264,1409.7,1640.5,2025-02,,0.01,2025-11-10T15:01:35.271399,212.0,WTA
215,Himeno Sakatsume,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HimenoSakatsume,24.2,1543.4,195,1525.2,288,1405.2,208,1452.0,1581.5,2023-09,,0.19,2025-11-10T15:01:35.271578,178.0,WTA
216,Julieta Pareja,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JulietaPareja,16.6,1543.3,237,1479.4,195,1508.9,215,1446.6,1619.7,2025-03,,-0.47,2025-11-10T15:01:35.271757,346.0,WTA
217,Alisa Oktiabreva,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlisaOktiabreva,17.1,1542.8,332,1369.5,153,1560.3,216,1446.4,1584.1,2025-08,,-0.28,2025-11-10T15:01:35.271937,287.0,WTA
218,Sachia Vickery,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SachiaVickery,30.4,1542.4,216,1502.4,183,1524.2,223,1442.1,1736.9,2018-04,,-0.86,2025-11-10T15:01:35.272220,514.0,WTA
219,Tara Wurth,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaraWurth,23.0,1538.0,293,1409.2,204,1502.6,219,1444.0,1681.6,2022-07,,-0.06,2025-11-10T15:01:35.272404,233.0,WTA
220,Francisca Jorge,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FranciscaJorge,25.4,1537.1,192,1526.9,241,1441.2,187,1473.6,1566.3,2023-12,,0.09,2025-11-10T15:01:35.272593,202.0,WTA
221,Andrea Lazaro Garcia,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AndreaLazaroGarcia,30.9,1536.3,289,1411.5,165,1543.3,250,1420.5,1564.0,2025-06,,0.19,2025-11-10T15:01:35.272769,182.0,WTA
222,Zarina Diyas,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ZarinaDiyas,32.0,1534.3,199,1522.7,213,1481.3,183,1479.2,1856.6,2015-02,,-0.3,2025-11-10T15:01:35.272946,301.0,WTA
223,Martina Trevisan,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MartinaTrevisan,31.9,1533.8,217,1502.1,177,1531.3,388,1339.4,1803.7,2022-05,,-1.15,2025-11-10T15:01:35.273121,706.0,WTA
224,Polona Hercog,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PolonaHercog,34.7,1532.8,221,1495.6,185,1522.7,166,1494.4,1894.8,2011-07,,-1.37,2025-11-10T15:01:35.273466,882.0,WTA
225,Kajsa Rinaldo Persson,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KajsaRinaldoPersson,27.9,1532.3,238,1477.5,243,1440.8,330,1374.3,1554.8,2025-10,,-0.22,2025-11-10T15:01:35.273642,279.0,WTA
226,Jule Niemeier,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuleNiemeier,26.1,1531.4,197,1523.0,206,1498.7,177,1485.7,1867.6,2022-06,,-0.07,2025-11-10T15:01:35.273817,242.0,WTA
227,Eva Guerrero Alvarez,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EvaGuerreroAlvarez,26.1,1529.4,202,1520.8,255,1431.2,253,1417.7,1553.2,2025-10,,-0.26,2025-11-10T15:01:35.273995,294.0,WTA
228,Mariam Bolkvadze,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariamBolkvadze,27.5,1529.1,211,1509.9,361,1324.9,206,1454.5,1622.4,2021-09,,-0.19,2025-11-10T15:01:35.274168,276.0,WTA
229,Astra Sharma,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AstraSharma,30.1,1526.9,231,1485.8,202,1503.7,209,1451.7,1708.0,2019-04,,0.38,2025-11-10T15:01:35.274342,156.0,WTA
230,Maria Lourdes Carle,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaLourdesCarle,25.7,1526.3,225,1494.2,197,1507.2,303,1387.4,1768.7,2024-05,,0.59,2025-11-10T15:01:35.274526,128.0,WTA
231,Elizara Yaneva,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElizaraYaneva,18.5,1525.7,323,1377.8,238,1445.3,228,1437.8,1568.5,2025-09,,-0.64,2025-11-10T15:01:35.274701,437.0,WTA
232,Louisa Chirico,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LouisaChirico,29.4,1525.2,251,1458.2,168,1540.7,279,1401.4,1812.7,2016-10,,0.33,2025-11-10T15:01:35.274874,167.0,WTA
233,Kayla Day,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KaylaDay,26.0,1524.3,212,1508.4,207,1494.9,333,1373.5,1756.9,2016-10,,-0.11,2025-11-10T15:01:35.275056,261.0,WTA
234,Mingge Xu,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MinggeXu,18.0,1519.7,246,1469.8,313,1374.8,272,1406.0,1546.9,2025-10,,-0.09,2025-11-10T15:01:35.275233,257.0,WTA
235,Mary Stoiana,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaryStoiana,22.4,1519.3,218,1501.5,322,1366.3,230,1434.6,1658.4,2024-10,,-0.23,2025-11-10T15:01:35.275408,297.0,WTA
236,Tereza Martincova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TerezaMartincova,30.7,1517.3,208,1512.1,269,1423.1,149,1514.6,1811.8,2022-03,,-0.77,2025-11-10T15:01:35.275596,511.0,WTA
237,Lina Gjorcheska,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LinaGjorcheska,31.2,1515.5,278,1420.1,200,1504.9,222,1443.5,1636.7,2017-04,,0.15,2025-11-10T15:01:35.275772,205.0,WTA
238,Fiona Crawley,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FionaCrawley,23.7,1515.4,230,1486.2,343,1344.0,232,1432.7,1590.4,2025-08,,-0.04,2025-11-10T15:01:35.275943,247.0,WTA
239,Celine Naef,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CelineNaef,20.3,1515.3,219,1498.4,276,1415.5,148,1514.9,1713.2,2023-09,,-0.11,2025-11-10T15:01:35.276115,266.0,WTA
240,Chloe Paquet,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ChloePaquet,31.3,1513.0,254,1451.6,214,1476.4,307,1386.1,1631.4,2024-08,,-0.02,2025-11-10T15:01:35.276289,246.0,WTA
241,Aliona Bolsova,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlionaBolsova,27.9,1512.3,255,1451.0,210,1491.0,267,1409.1,1726.6,2019-05,,0.04,2025-11-10T15:01:35.276464,231.0,WTA
242,Gabriela Andrea Knutson,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GabrielaAndreaKnutson,28.5,1510.4,222,1495.5,379,1310.4,211,1449.7,1597.5,2024-07,,0.24,2025-11-10T15:01:35.276640,191.0,WTA
243,Emina Bektas,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EminaBektas,32.5,1509.5,235,1481.6,370,1314.9,194,1464.9,1692.4,2023-10,,-0.21,2025-11-10T15:01:35.276814,299.0,WTA
244,Sayaka Ishii,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SayakaIshii,19.8,1508.9,239,1477.4,327,1363.7,200,1461.0,1577.3,2025-03,,-0.42,2025-11-10T15:01:35.276986,373.0,WTA
245,Ekaterine Gorgodze,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterineGorgodze,33.9,1507.7,272,1430.0,216,1474.7,207,1453.5,1609.9,2021-08,,0.3,2025-11-10T15:01:35.277160,181.0,WTA
246,Kristina Dmitruk,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KristinaDmitruk,21.9,1507.2,223,1494.7,230,1460.5,289,1392.6,1588.2,2025-03,,-0.19,2025-11-10T15:01:35.277333,298.0,WTA
247,Fangran Tian,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FangranTian,22.1,1507.0,232,1485.4,321,1368.5,239,1428.5,1521.5,2025-10,,-0.37,2025-11-10T15:01:35.277508,358.0,WTA
248,Anouk Koevermans,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnoukKoevermans,21.8,1507.0,270,1431.5,189,1518.5,285,1397.1,1669.6,2024-08,,0.23,2025-11-10T15:01:35.277683,198.0,WTA
249,Wakana Sonobe,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=WakanaSonobe,17.7,1506.0,198,1523.0,367,1321.2,241,1428.0,1733.6,2025-04,,0.11,2025-11-10T15:01:35.277857,224.0,WTA
250,Jodie Burrage,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JodieBurrage,26.3,1505.5,226,1491.4,331,1359.1,193,1465.0,1712.3,2023-07,,0.45,2025-11-10T15:01:35.278038,160.0,WTA
251,Ekaterina Reyngold,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterinaReyngold,24.5,1505.3,244,1472.2,249,1436.3,242,1427.6,1523.5,2025-10,,-0.12,2025-11-10T15:01:35.278212,283.0,WTA
252,Tyra Caterina Grant,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TyraCaterinaGrant,17.6,1504.8,261,1446.4,225,1464.4,243,1427.4,1624.6,2025-06,,0.18,2025-11-10T15:01:35.278385,210.0,WTA
253,Kyoka Okamura,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KyokaOkamura,30.0,1504.7,248,1462.9,333,1357.2,147,1515.6,1537.8,2025-09,,0.07,2025-11-10T15:01:35.278560,237.0,WTA
